ID,Label
501,0.11010951548814774
502,0.1925613135099411
503,0.6588641405105591
504,0.8474763035774231
505,0.9579935073852539
506,0.9094840288162231
507,0.9916649460792542
508,0.89142906665802
509,0.05980478599667549
510,0.3204035460948944
511,0.3740861415863037
512,0.00835074670612812
513,0.0011290551628917456
514,0.10438407212495804
515,0.000881877145729959
516,0.19354963302612305
517,0.010813169181346893
518,0.6687329411506653
519,0.007838718593120575
520,0.018456274643540382
521,0.6005581617355347
522,0.8658521175384521
523,0.6037816405296326
524,0.8065578937530518
525,0.3212240934371948
526,0.01894199661910534
527,0.391918420791626
528,0.36208653450012207
529,0.2564256489276886
530,0.009903902187943459
531,0.0028621952515095472
532,0.2963022291660309
533,0.04510890319943428
534,0.020317375659942627
535,0.7087680101394653
536,0.60420161485672
537,0.24894650280475616
538,0.21849289536476135
539,0.03551238030195236
540,0.6453326940536499
541,0.03218850865960121
542,0.7531522512435913
543,0.6558435559272766
544,0.0016238945536315441
545,0.3264339566230774
546,0.37647539377212524
547,0.10033837705850601
548,0.8088533282279968
549,0.02393002063035965
550,0.1496814489364624
551,0.03843823820352554
552,0.1023050993680954
553,0.06340154260396957
554,0.0004892101278528571
555,0.0013312300434336066
556,0.012006218545138836
557,0.02754693664610386
558,0.9292108416557312
559,0.38075149059295654
560,0.0013177383225411177
561,0.050963159650564194
562,0.016510745510458946
563,0.020592117682099342
564,0.1620623618364334
565,0.18475434184074402
566,0.0004937896737828851
567,0.0008406494162045419
568,0.2749587893486023
569,0.011285371147096157
570,0.04524707794189453
571,0.10570544004440308
572,0.0009978451998904347
573,0.01661921665072441
574,0.8893824219703674
575,0.36834901571273804
576,0.047643594443798065
577,0.05232629179954529
578,0.1551959216594696
579,0.1237623319029808
580,0.0042321220971643925
581,0.015671590343117714
582,0.49504926800727844
583,0.9863405227661133
584,0.11198243498802185
585,0.015751104801893234
586,0.09051396697759628
587,0.009226423688232899
588,0.020810436457395554
589,0.030427759513258934
590,0.14767207205295563
591,0.1504231095314026
592,0.009226423688232899
593,0.014875104650855064
594,0.009226423688232899
595,0.009226423688232899
596,0.0834565982222557
597,0.00032643077429383993
598,0.7367154359817505
599,0.0062772538512945175
600,0.0025613908655941486
601,0.03854953870177269
602,0.40048232674598694
603,0.004343421198427677
604,0.012090517207980156
605,0.004264367278665304
606,0.07062043994665146
607,0.7889930009841919
608,0.02799098752439022
609,0.02799098752439022
610,0.009369605220854282
611,0.21059498190879822
612,0.005188095849007368
613,0.013822000473737717
614,0.030169880017638206
615,0.29499557614326477
616,0.031009981408715248
617,0.01809079572558403
618,0.3629094660282135
619,0.05108635127544403
620,0.034621428698301315
621,0.011746549047529697
622,0.021839922294020653
623,0.010589776560664177
624,0.6127340197563171
625,0.0010134570766240358
626,0.0011354159796610475
627,0.9548771381378174
628,0.09286501258611679
629,0.16406401991844177
630,0.04940299317240715
631,0.01921333372592926
632,0.008951684460043907
633,0.18122725188732147
634,0.08471707999706268
635,0.006164383143186569
636,0.01384800486266613
637,0.03522101789712906
